path,category
"packages/services/src/memory/MemoryTimelineService.ts",PRODUCTION
"packages/services/src/memory/__tests__/MemoryApplicationService.test.ts",TEST
"packages/services/src/memory/__tests__/MemoryMapper.test.ts",TEST
"packages/services/src/memory/__tests__/MemoryReflectionService.test.ts",TEST
"packages/services/src/memory/__tests__/MemoryRetentionService.test.ts",TEST
"packages/services/src/memory/__tests__/MemorySearchService.test.ts",TEST
"packages/services/src/memory/__tests__/MemoryTimelineService.test.ts",TEST
"packages/services/src/memory/index.ts",PRODUCTION
"packages/services/tsconfig.json",CONFIG
"packages/services/vitest.config.ts",CONFIG
"packages/shared/README.md",DOCUMENTATION
"packages/shared/package.json",CONFIG
"packages/shared/src/index.ts",PRODUCTION
"packages/shared/src/types/QuickActionDTO.ts",PRODUCTION
"packages/shared/tsconfig.json",CONFIG
"packages/testing/README.md",DOCUMENTATION
"packages/testing/package.json",CONFIG
"packages/testing/src/index.ts",PRODUCTION
"packages/testing/tsconfig.json",CONFIG
"packages/ui/.storybook/main.ts",STORY
"packages/ui/.storybook/preview.tsx",STORY
"packages/ui/README.md",DOCUMENTATION
"packages/ui/package.json",CONFIG
"packages/ui/src/components/button/Button.test.tsx",TEST
"packages/ui/src/components/button/Button.tsx",PRODUCTION
"packages/ui/src/components/button/IconButton.tsx",PRODUCTION
"packages/ui/src/components/button/README.md",DOCUMENTATION
"packages/ui/src/components/button/__snapshots__/Button.test.tsx.snap",OTHER
"packages/ui/src/components/button/index.ts",PRODUCTION
"packages/ui/src/components/card/AICard.tsx",PRODUCTION
"packages/ui/src/components/card/Card.test.tsx",TEST
"packages/ui/src/components/card/Card.tsx",PRODUCTION
"packages/ui/src/components/card/ModuleCards.tsx",PRODUCTION
"packages/ui/src/components/card/README.md",DOCUMENTATION
"packages/ui/src/components/card/__snapshots__/Card.test.tsx.snap",OTHER
"packages/ui/src/components/card/index.ts",PRODUCTION
"packages/ui/src/components/display/Display.test.tsx",TEST
"packages/ui/src/components/display/Display.tsx",PRODUCTION
"packages/ui/src/components/display/README.md",DOCUMENTATION
"packages/ui/src/components/display/__snapshots__/Display.test.tsx.snap",OTHER
"packages/ui/src/components/display/index.ts",PRODUCTION
"packages/ui/src/components/input/Checkbox.tsx",PRODUCTION
"packages/ui/src/components/input/Input.test.tsx",TEST
"packages/ui/src/components/input/README.md",DOCUMENTATION
"packages/ui/src/components/input/Radio.tsx",PRODUCTION
"packages/ui/src/components/input/Select.tsx",PRODUCTION
"packages/ui/src/components/input/Switch.tsx",PRODUCTION
"packages/ui/src/components/input/TextField.tsx",PRODUCTION
"packages/ui/src/components/input/Textarea.tsx",PRODUCTION
"packages/ui/src/components/input/__snapshots__/Input.test.tsx.snap",OTHER
"packages/ui/src/components/input/index.ts",PRODUCTION
"packages/ui/src/components/navigation/Navigation.test.tsx",TEST
"packages/ui/src/components/navigation/Navigation.tsx",PRODUCTION
"packages/ui/src/components/navigation/README.md",DOCUMENTATION
"packages/ui/src/components/navigation/index.ts",PRODUCTION
"packages/ui/src/components/overlay/BottomSheet.tsx",PRODUCTION
"packages/ui/src/components/overlay/Dialog.test.tsx",TEST
"packages/ui/src/components/overlay/Dialog.tsx",PRODUCTION
"packages/ui/src/components/overlay/Drawer.tsx",PRODUCTION
"packages/ui/src/components/overlay/Overlay.test.tsx",TEST
"packages/ui/src/components/overlay/README.md",DOCUMENTATION
"packages/ui/src/components/overlay/Toast.test.tsx",TEST
"packages/ui/src/components/overlay/Toast.tsx",PRODUCTION
"packages/ui/src/components/overlay/Tooltip.tsx",PRODUCTION
"packages/ui/src/components/overlay/__snapshots__/Overlay.test.tsx.snap",OTHER
"packages/ui/src/components/overlay/index.ts",PRODUCTION
"packages/ui/src/components/state/README.md",DOCUMENTATION
"packages/ui/src/components/state/State.test.tsx",TEST
"packages/ui/src/components/state/State.tsx",PRODUCTION
"packages/ui/src/components/state/index.ts",PRODUCTION
"packages/ui/src/index.ts",PRODUCTION
"packages/ui/src/stories/Button.stories.tsx",STORY
"packages/ui/src/stories/Card.stories.tsx",STORY
"packages/ui/src/stories/Display.stories.tsx",STORY
"packages/ui/src/stories/IconButton.stories.tsx",STORY
"packages/ui/src/stories/Input.stories.tsx",STORY
"packages/ui/src/stories/Navigation.stories.tsx",STORY
"packages/ui/src/stories/Overlay.stories.tsx",STORY
"packages/ui/src/stories/State.stories.tsx",STORY
"packages/ui/src/styles/globals.css",OTHER
"packages/ui/src/theme/ThemeProvider.test.tsx",TEST
"packages/ui/src/theme/ThemeProvider.tsx",PRODUCTION
"packages/ui/src/theme/index.ts",PRODUCTION
"packages/ui/src/tokens/Tokens.test.ts",TEST
"packages/ui/src/tokens/breakpoints.ts",PRODUCTION
"packages/ui/src/tokens/colors.ts",PRODUCTION
"packages/ui/src/tokens/elevation.ts",PRODUCTION
"packages/ui/src/tokens/index.ts",PRODUCTION
"packages/ui/src/tokens/motion.ts",PRODUCTION
"packages/ui/src/tokens/spacing.ts",PRODUCTION
"packages/ui/src/tokens/typography.ts",PRODUCTION
"packages/ui/src/utilities/Utilities.test.tsx",TEST
"packages/ui/src/utilities/accessibility.tsx",PRODUCTION
"packages/ui/src/utilities/animation.ts",PRODUCTION
"packages/ui/src/utilities/cn.ts",PRODUCTION
"packages/ui/src/utilities/index.ts",PRODUCTION
"packages/ui/src/utilities/responsive.ts",PRODUCTION
"packages/ui/src/vitest.setup.ts",PRODUCTION
"packages/ui/tsconfig.json",CONFIG
"packages/ui/vitest.config.ts",CONFIG
"packages/voice/package.json",CONFIG
"packages/voice/src/__tests__/CommandCenterQuestionRouter.test.ts",TEST
"packages/voice/src/__tests__/ConversationStore.test.ts",TEST
"packages/voice/src/__tests__/PostgresConversationStore.test.ts",TEST
"packages/voice/src/__tests__/RuntimeSpeechAdapters.test.ts",TEST
"packages/voice/src/__tests__/SpeechApplicationService.test.ts",TEST
"packages/voice/src/__tests__/VoiceAssistantService.test.ts",TEST
"packages/voice/src/__tests__/VoiceIntentGate.test.ts",TEST
"packages/voice/src/application/SpeechApplicationService.ts",PRODUCTION
"packages/voice/src/application/VoiceAssistantService.ts",PRODUCTION
"packages/voice/src/contracts/voice-ports.ts",PRODUCTION
"packages/voice/src/domain/CommandCenterQuestionRouter.ts",PRODUCTION
"packages/voice/src/domain/ConversationPolicy.ts",PRODUCTION
"packages/voice/src/domain/VoiceIntentGate.ts",PRODUCTION
"packages/voice/src/index.ts",PRODUCTION
"packages/voice/src/infrastructure/InMemoryConversationStore.ts",PRODUCTION
"packages/voice/src/infrastructure/MockSpeechToTextAdapter.ts",PRODUCTION
"packages/voice/src/infrastructure/MockTextToSpeechAdapter.ts",PRODUCTION
"packages/voice/src/infrastructure/PostgresConversationStore.ts",PRODUCTION
"packages/voice/src/infrastructure/RuntimeSpeechToTextAdapter.ts",PRODUCTION
"packages/voice/src/infrastructure/RuntimeTextToSpeechAdapter.ts",PRODUCTION
"packages/voice/src/types/voice-types.ts",PRODUCTION
"packages/voice/tsconfig.json",CONFIG
"packages/voice/vitest.config.ts",CONFIG
"packages/world-model/package.json",CONFIG
"packages/world-model/src/__tests__/AIWorkforce.test.ts",TEST
"packages/world-model/src/__tests__/BlueprintApprovalFactory.test.ts",TEST
"packages/world-model/src/__tests__/BusinessUnit.test.ts",TEST
"packages/world-model/src/__tests__/CalibrationBenchmark.test.ts",TEST
"packages/world-model/src/__tests__/CostWeightedRevenue.test.ts",TEST
"packages/world-model/src/__tests__/EvidenceCalibrationBenchmark.test.ts",TEST
"packages/world-model/src/__tests__/FounderBriefing.test.ts",TEST
"packages/world-model/src/__tests__/FounderEvidenceLoop.test.ts",TEST
"packages/world-model/src/__tests__/HumanAIBoundary.test.ts",TEST
"packages/world-model/src/__tests__/LiveSignalAdapter.test.ts",TEST
"packages/world-model/src/__tests__/OpportunityBenchmark.test.ts",TEST
"packages/world-model/src/__tests__/OpportunityDiscovery.test.ts",TEST
"packages/world-model/src/__tests__/OpportunityDiscoveryDomain.test.ts",TEST
"packages/world-model/src/__tests__/OpportunityEconomics.test.ts",TEST
"packages/world-model/src/__tests__/OutcomeEvidence.test.ts",TEST
"packages/world-model/src/__tests__/ProviderOrchestrationBenchmark.test.ts",TEST
"packages/world-model/src/__tests__/RevenueIntelligence.test.ts",TEST
"packages/world-model/src/__tests__/WorkflowExecutionBlueprint.test.ts",TEST
"packages/world-model/src/__tests__/WorkflowFactory.test.ts",TEST
"packages/world-model/src/__tests__/WorldGraph.test.ts",TEST
"packages/world-model/src/__tests__/WorldModelService.test.ts",TEST
"packages/world-model/src/application/WorldModelService.ts",PRODUCTION
"packages/world-model/src/benchmark/CalibrationScenarios.ts",PRODUCTION
"packages/world-model/src/benchmark/CustomerDiscoveryScenarios.ts",PRODUCTION
"packages/world-model/src/benchmark/EvidenceCalibrationScenarios.ts",PRODUCTION
"packages/world-model/src/benchmark/OpportunityDiscoveryScenarios.ts",PRODUCTION
"packages/world-model/src/benchmark/ProviderOrchestrationScenarios.ts",PRODUCTION
"packages/world-model/src/contracts/world-ports.ts",PRODUCTION
"packages/world-model/src/domain/AIWorkforce.ts",PRODUCTION
"packages/world-model/src/domain/BlueprintApprovalFactory.ts",PRODUCTION
"packages/world-model/src/domain/BusinessUnit.ts",PRODUCTION
"packages/world-model/src/domain/CostWeightedRevenue.ts",PRODUCTION
"packages/world-model/src/domain/FounderBriefing.ts",PRODUCTION
"packages/world-model/src/domain/FounderEvidenceLoop.ts",PRODUCTION
"packages/world-model/src/domain/HumanAIBoundary.ts",PRODUCTION
"packages/world-model/src/domain/MultiProviderOrchestrator.ts",PRODUCTION
"packages/world-model/src/domain/OpportunityDiscovery.ts",PRODUCTION
"packages/world-model/src/domain/OpportunityEconomics.ts",PRODUCTION
"packages/world-model/src/domain/OutcomeEvidence.ts",PRODUCTION
"packages/world-model/src/domain/RevenueIntelligence.ts",PRODUCTION
"packages/world-model/src/domain/WorkflowExecutionBlueprint.ts",PRODUCTION
"packages/world-model/src/domain/WorkflowFactory.ts",PRODUCTION
"packages/world-model/src/domain/WorldGraph.ts",PRODUCTION
"packages/world-model/src/index.ts",PRODUCTION
"packages/world-model/src/infrastructure/InMemoryWorldStores.ts",PRODUCTION
"packages/world-model/src/infrastructure/LiveSignalAdapter.ts",PRODUCTION
"packages/world-model/src/infrastructure/PostgresWorldStores.ts",PRODUCTION
"packages/world-model/src/infrastructure/__tests__/InMemoryWorldStores.test.ts",TEST
"packages/world-model/src/infrastructure/__tests__/PostgresWorldStores.test.ts",TEST
"packages/world-model/src/types/world-types.ts",PRODUCTION
"packages/world-model/tsconfig.json",CONFIG
"packages/world-model/vitest.config.ts",CONFIG
"scripts/README.md",DOCUMENTATION
"scripts/_e2e-token-probe.mjs",SCRIPT
"scripts/_probe-factory.mjs",SCRIPT
"scripts/accuracy-evaluate.ts",SCRIPT
"scripts/agency-e2e-simulation.ts",SCRIPT
"scripts/ai-critique-verify.ts",SCRIPT
"scripts/ai-live-smoke.ts",SCRIPT
"scripts/ai-production-verify.ts",SCRIPT
"scripts/ai-smoke.ts",SCRIPT
"scripts/ai-world-scheduler-benchmark.ts",SCRIPT
"scripts/analyze-eslint-detail.mjs",SCRIPT
"scripts/analyze-eslint-report.mjs",SCRIPT
"scripts/analyze-eslint-warnings.mjs",SCRIPT
"scripts/analyze-ts-errors.js",SCRIPT
"scripts/analyze-ui-coverage.mjs",SCRIPT
"scripts/app-factory-benchmark.ts",SCRIPT
"scripts/audit-internal-deps.mjs",SCRIPT
"scripts/audit-tables.mjs",SCRIPT
"scripts/audit-unused.mjs",SCRIPT
"scripts/backup.sh",SCRIPT
"scripts/bld023-live-acceptance.ts",SCRIPT
"scripts/brain-benchmark.ts",SCRIPT
"scripts/calibration-benchmark.ts",SCRIPT
"scripts/check-bundle-size.sh",SCRIPT
"scripts/check-port.ts",SCRIPT
"scripts/ci/run.sh",SCRIPT
"scripts/continuous-intelligence-benchmark.ts",SCRIPT
"scripts/coverage-gaps.mjs",SCRIPT
"scripts/coverage-gate-parallel.mjs",SCRIPT
"scripts/coverage-gate.mjs",SCRIPT
"scripts/coverage-need.mjs",SCRIPT
"scripts/coverage-scan.mjs",SCRIPT
"scripts/customer-discovery-benchmark.ts",SCRIPT
"scripts/deploy/deploy.sh",SCRIPT
"scripts/deploy/smoke-test.sh",SCRIPT
"scripts/dev/setup.sh",SCRIPT
"scripts/dev/start.sh",SCRIPT
"scripts/doctor.ts",SCRIPT
"scripts/e2e-session.ts",SCRIPT
"scripts/evidence-calibration-benchmark.ts",SCRIPT
"scripts/execution-benchmark.ts",SCRIPT
"scripts/experience-benchmark.ts",SCRIPT
"scripts/fix-lint-disables.mjs",SCRIPT
"scripts/fix-ops-lint.mjs",SCRIPT
"scripts/get-ts-error-details.js",SCRIPT
"scripts/integration-provider.ts",SCRIPT
"scripts/intelligence-benchmark.ts",SCRIPT
"scripts/learning-benchmark.ts",SCRIPT
"scripts/lib/probes.ts",SCRIPT
"scripts/lib/ts-probe.ts",SCRIPT
"scripts/lint.mjs",SCRIPT
"scripts/live-crash-worker.ts",SCRIPT
"scripts/live-intelligence-bridge-benchmark.ts",SCRIPT
"scripts/live-lease-racer.ts",SCRIPT
"scripts/live-recovery-worker.ts",SCRIPT
"scripts/live-restart-acceptance.ts",SCRIPT
"scripts/load-env.ts",SCRIPT
"scripts/load-test.mjs",SCRIPT
"scripts/load/k6-load-test.js",SCRIPT
"scripts/loop-benchmark.ts",SCRIPT
"scripts/opportunity-benchmark.ts",SCRIPT
"scripts/outcome-intelligence-benchmark.ts",SCRIPT
"scripts/outcome-journey-benchmark.ts",SCRIPT
"scripts/parse-coverage.mjs",SCRIPT
"scripts/planning-benchmark.ts",SCRIPT
"scripts/planning-demo.ts",SCRIPT
"scripts/preflight.ts",SCRIPT
"scripts/production-benchmark.ts",SCRIPT
"scripts/production-config-check.ts",SCRIPT
"scripts/provider-calibrate.ts",SCRIPT
"scripts/provider-orchestration-benchmark.ts",SCRIPT
"scripts/provider-usage-ingest.ts",SCRIPT
"scripts/quality-gates-verify.ts",SCRIPT
"scripts/rag-calibrate.ts",SCRIPT
"scripts/rag-evaluate.ts",SCRIPT
"scripts/rag-live-verify.ts",SCRIPT
"scripts/realworld-matrix.ts",SCRIPT
"scripts/requirements-benchmark.ts",SCRIPT
"scripts/run-a11y.sh",SCRIPT
"scripts/runtime-verification-benchmark.ts",SCRIPT
"scripts/s56-secret-scan.ps1",SCRIPT
"scripts/seed-ei.ts",SCRIPT
"scripts/show-eslint-lines.mjs",SCRIPT
"scripts/shutdown.sh",SCRIPT
"scripts/startup.sh",SCRIPT
"scripts/test-neon-connectivity.ts",SCRIPT
"scripts/token-benchmark.ts",SCRIPT
"scripts/verify.sh",SCRIPT
"scripts/vm-create-dbs.mjs",SCRIPT
"services/README.md",DOCUMENTATION
"services/api/Dockerfile",CONFIG
"services/api/README.md",DOCUMENTATION
"services/api/package.json",CONFIG
"services/api/src/__tests__/AIWorldRouter.test.ts",TEST
"services/api/src/__tests__/AlertEngine.test.ts",TEST
"services/api/src/__tests__/AuditLogStore.test.ts",TEST
"services/api/src/__tests__/BrainDashboardService.test.ts",TEST
"services/api/src/__tests__/BrainRouter.test.ts",TEST
"services/api/src/__tests__/CapabilityMarketplaceRouter.test.ts",TEST
"services/api/src/__tests__/ConnectionBudgetConcurrency.test.ts",TEST
"services/api/src/__tests__/ControlBridgePorts.test.ts",TEST
"services/api/src/__tests__/ControlRouter.test.ts",TEST
"services/api/src/__tests__/EcosystemIntelligenceRouter.test.ts",TEST
"services/api/src/__tests__/EcosystemWorkflowRouter.test.ts",TEST
"services/api/src/__tests__/ExecutionBridgeRouter.test.ts",TEST
"services/api/src/__tests__/ExecutionHealthService.test.ts",TEST
"services/api/src/__tests__/ExperienceAICritiquePort.test.ts",TEST
"services/api/src/__tests__/ExperienceLifecycleRouter.test.ts",TEST
"services/api/src/__tests__/FabricBridgePorts.test.ts",TEST
"services/api/src/__tests__/FabricRouter.test.ts",TEST
"services/api/src/__tests__/FactoryLifecycleRouter.test.ts",TEST
"services/api/src/__tests__/GatewayPorts.test.ts",TEST
"services/api/src/__tests__/GatewayRouterBranches.test.ts",TEST
"services/api/src/__tests__/GoalsUnderstandProblem.test.ts",TEST
"services/api/src/__tests__/InMemoryRepositories.test.ts",TEST
"services/api/src/__tests__/InMemoryRepositoriesMethods.test.ts",TEST
"services/api/src/__tests__/InfrastructureHealthProbe.test.ts",TEST
"services/api/src/__tests__/LiveIntelligenceBridgeRouter.test.ts",TEST
"services/api/src/__tests__/MissionRouter.test.ts",TEST
"services/api/src/__tests__/ObservabilityWiring.test.ts",TEST
"services/api/src/__tests__/OpsApplicationServiceFailures.test.ts",TEST
"services/api/src/__tests__/OpsControlPlane.test.ts",TEST
"services/api/src/__tests__/OrchestrationPlanSource.test.ts",TEST
"services/api/src/__tests__/PersistenceStores.test.ts",TEST
"services/api/src/__tests__/PlanningRouter.test.ts",TEST
"services/api/src/__tests__/PreviewService.test.ts",TEST
"services/api/src/__tests__/ProactiveBridgePorts.test.ts",TEST
"services/api/src/__tests__/ProactiveRouter.test.ts",TEST
"services/api/src/__tests__/ProductionAIConfig.test.ts",TEST
"services/api/src/__tests__/ProductionEngineWiring.test.ts",TEST
"services/api/src/__tests__/ProductionIdentityWiring.test.ts",TEST
"services/api/src/__tests__/ProviderExperienceService.test.ts",TEST
"services/api/src/__tests__/ProviderExperienceServiceOpenAIOrgUsage.test.ts",TEST
"services/api/src/__tests__/ProviderIntelligenceRouter.test.ts",TEST
"services/api/src/__tests__/ProviderUsageIngestor.test.ts",TEST
"services/api/src/__tests__/RateLimiter.test.ts",TEST
"services/api/src/__tests__/RequirementsLifecycleRouter.test.ts",TEST
"services/api/src/__tests__/RoutingEvidenceService.test.ts",TEST
"services/api/src/__tests__/SchedulerRouter.test.ts",TEST
"services/api/src/__tests__/VoiceAssistantRouter.test.ts",TEST
"services/api/src/__tests__/VoiceBridgePorts.test.ts",TEST
"services/api/src/__tests__/VoiceRouter.test.ts",TEST
"services/api/src/__tests__/WorldBridgePorts.test.ts",TEST
"services/api/src/__tests__/WorldRouter.test.ts",TEST
"services/api/src/__tests__/client-ops-routers.test.ts",TEST
"services/api/src/__tests__/context-fabric-router.test.ts",TEST
"services/api/src/__tests__/ei-router-coverage.test.ts",TEST
"services/api/src/__tests__/middleware.test.ts",TEST
"services/api/src/__tests__/observability-startup.test.ts",TEST
"services/api/src/__tests__/os-health-scheduler.test.ts",TEST
"services/api/src/__tests__/response-mapper.test.ts",TEST
"services/api/src/__tests__/router-registry.test.ts",TEST
"services/api/src/__tests__/routers.test.ts",TEST
"services/api/src/__tests__/scheduler-cadence.test.ts",TEST
"services/api/src/index.ts",PRODUCTION
"services/api/src/infrastructure/AuditLogStore.ts",PRODUCTION
"services/api/src/infrastructure/BrainPorts.ts",PRODUCTION
"services/api/src/infrastructure/CapabilityEnrichmentPort.ts",PRODUCTION
"services/api/src/infrastructure/CapabilitySourcePorts.ts",PRODUCTION
"services/api/src/infrastructure/ControlBridgePorts.ts",PRODUCTION
"services/api/src/infrastructure/EcosystemIntelligencePorts.ts",PRODUCTION
"services/api/src/infrastructure/ExecutionBridgePorts.ts",PRODUCTION
"services/api/src/infrastructure/ExperienceAICritiquePort.ts",PRODUCTION
"services/api/src/infrastructure/FabricBridgePorts.ts",PRODUCTION
"services/api/src/infrastructure/InMemoryRepositories.ts",PRODUCTION
"services/api/src/infrastructure/LiveIntelligenceBridgePorts.ts",PRODUCTION
"services/api/src/infrastructure/OrchestrationPlanSource.ts",PRODUCTION
"services/api/src/infrastructure/PersistenceStores.ts",PRODUCTION
"services/api/src/infrastructure/ProactiveBridgePorts.ts",PRODUCTION
"services/api/src/infrastructure/ProductionAIConfig.ts",PRODUCTION
"services/api/src/infrastructure/ProductionRepositories.ts",PRODUCTION
"services/api/src/infrastructure/RuntimePorts.ts",PRODUCTION
"services/api/src/infrastructure/SchedulerPorts.ts",PRODUCTION
"services/api/src/infrastructure/VoiceBridgePorts.ts",PRODUCTION
"services/api/src/infrastructure/WorldBridgePorts.ts",PRODUCTION
"services/api/src/middleware/audit.ts",PRODUCTION
"services/api/src/middleware/auth.ts",PRODUCTION
"services/api/src/middleware/error.ts",PRODUCTION
"services/api/src/middleware/rate-limit.ts",PRODUCTION
"services/api/src/middleware/validation.ts",PRODUCTION
"services/api/src/observability/AlertEngine.ts",PRODUCTION
"services/api/src/observability/ApplicationHealthService.ts",PRODUCTION
"services/api/src/observability/CostLedger.ts",PRODUCTION
"services/api/src/observability/IncidentDiagnostics.ts",PRODUCTION
"services/api/src/observability/OpsAudit.ts",PRODUCTION
"services/api/src/observability/TraceProviderOtelBridge.ts",PRODUCTION
"services/api/src/observability/env-flags.ts",PRODUCTION
"services/api/src/observability/os-health-scheduler.ts",PRODUCTION
"services/api/src/observability/scheduler-cadence.ts",PRODUCTION
"services/api/src/observability/startup.ts",PRODUCTION
"services/api/src/router.ts",PRODUCTION
"services/api/src/routers/AIRouter.ts",PRODUCTION
"services/api/src/routers/AIWorldRouter.ts",PRODUCTION
"services/api/src/routers/BrainRouter.ts",PRODUCTION
"services/api/src/routers/BusinessRouter.ts",PRODUCTION
"services/api/src/routers/CapabilitiesRouter.ts",PRODUCTION
"services/api/src/routers/CapabilityMarketplaceRouter.ts",PRODUCTION
"services/api/src/routers/CareerRouter.ts",PRODUCTION
"services/api/src/routers/ClientOpsRouter.ts",PRODUCTION
"services/api/src/routers/ConfigurationRouter.ts",PRODUCTION
"services/api/src/routers/ContentAgencyRouter.ts",PRODUCTION
"services/api/src/routers/ContextFabricRouter.ts",PRODUCTION
"services/api/src/routers/ContextRouter.ts",PRODUCTION
"services/api/src/routers/ControlRouter.ts",PRODUCTION
"services/api/src/routers/DashboardRouter.ts",PRODUCTION
"services/api/src/routers/EcosystemIntelligenceRouter.ts",PRODUCTION
"services/api/src/routers/EcosystemWorkflowRouter.ts",PRODUCTION
"services/api/src/routers/ExecutionBridgeRouter.ts",PRODUCTION
"services/api/src/routers/ExecutionStrategyRouter.ts",PRODUCTION
"services/api/src/routers/ExperienceRouter.ts",PRODUCTION
"services/api/src/routers/FabricRouter.ts",PRODUCTION
"services/api/src/routers/FactoryRouter.ts",PRODUCTION
"services/api/src/routers/GoalsRouter.ts",PRODUCTION
"services/api/src/routers/HealthRouter.ts",PRODUCTION
"services/api/src/routers/IdentityRouter.ts",PRODUCTION
"services/api/src/routers/IntelligenceRouter.ts",PRODUCTION
"services/api/src/routers/KnowledgeRouter.ts",PRODUCTION
"services/api/src/routers/LearningIntelligenceRouter.ts",PRODUCTION
"services/api/src/routers/LearningRouter.ts",PRODUCTION
"services/api/src/routers/LifeOSRouter.ts",PRODUCTION
"services/api/src/routers/LiveIntelligenceBridgeRouter.ts",PRODUCTION
"services/api/src/routers/LoopRouter.ts",PRODUCTION
"services/api/src/routers/MarketplaceRouter.ts",PRODUCTION
"services/api/src/routers/MemoryIntelligenceRouter.ts",PRODUCTION
"services/api/src/routers/MetricsRouter.ts",PRODUCTION
"services/api/src/routers/MissionRouter.ts",PRODUCTION
"services/api/src/routers/NotificationRouter.ts",PRODUCTION
"services/api/src/routers/OSRouter.ts",PRODUCTION
"services/api/src/routers/OpsRouter.ts",PRODUCTION
"services/api/src/routers/OrchestrationFabricRouter.ts",PRODUCTION
"services/api/src/routers/OrchestratorRouter.ts",PRODUCTION
"services/api/src/routers/PlanningRouter.ts",PRODUCTION
"services/api/src/routers/PortalRouter.ts",PRODUCTION
"services/api/src/routers/ProactiveRouter.ts",PRODUCTION
"services/api/src/routers/ProvidersRouter.ts",PRODUCTION
"services/api/src/routers/RagRouter.ts",PRODUCTION
"services/api/src/routers/RequirementsRouter.ts",PRODUCTION
"services/api/src/routers/SchedulerRouter.ts",PRODUCTION
"services/api/src/routers/SearchRouter.ts",PRODUCTION
"services/api/src/routers/VoiceRouter.ts",PRODUCTION
"services/api/src/routers/WorldRouter.ts",PRODUCTION
"services/api/src/services/ApiApplicationService.ts",PRODUCTION
"services/api/src/services/BrainDashboardService.ts",PRODUCTION
"services/api/src/services/ExecutionHealthService.ts",PRODUCTION
"services/api/src/services/InfrastructureHealthProbe.ts",PRODUCTION
"services/api/src/services/MissionService.ts",PRODUCTION
"services/api/src/services/OpsApplicationService.ts",PRODUCTION
"services/api/src/services/PreviewService.ts",PRODUCTION
"services/api/src/services/ProviderExperienceService.ts",PRODUCTION
"services/api/src/services/ProviderUsageIngestor.ts",PRODUCTION
"services/api/src/services/ResponseMapper.ts",PRODUCTION
"services/api/src/services/RouterRegistry.ts",PRODUCTION
"services/api/src/services/RoutingEvidenceService.ts",PRODUCTION
"services/api/tsconfig.json",CONFIG
"services/api/vitest.config.ts",CONFIG
"services/business/README.md",DOCUMENTATION
"services/business/package.json",CONFIG
"services/business/src/index.ts",PRODUCTION
"services/business/tsconfig.json",CONFIG
"services/career/README.md",DOCUMENTATION
"services/career/package.json",CONFIG
"services/career/src/index.ts",PRODUCTION
"services/career/tsconfig.json",CONFIG
"services/content-agency/package.json",CONFIG
"services/content-agency/src/__tests__/module-registration.test.ts",TEST
"services/content-agency/src/index.ts",PRODUCTION
"services/content-agency/src/infrastructure/di/ContentAgencyModule.ts",PRODUCTION
"services/content-agency/src/infrastructure/persistence/DatabaseConnection.ts",PRODUCTION
"services/content-agency/src/infrastructure/persistence/PostgresClientOpsRepository.ts",PRODUCTION
"services/content-agency/src/infrastructure/persistence/PostgresContentAgencyRepository.ts",PRODUCTION
"services/content-agency/src/schema/content-agency.ts",PRODUCTION
"services/content-agency/src/schema/types.ts",PRODUCTION
"services/content-agency/tsconfig.json",CONFIG
"services/content-agency/vitest.config.ts",CONFIG
"services/decision/README.md",DOCUMENTATION
"services/decision/__tests__/AIOrchestratorClient.test.ts",TEST
"services/decision/__tests__/DecisionConfig.test.ts",TEST
"services/decision/__tests__/DecisionExplainabilityService.test.ts",TEST
"services/decision/__tests__/KnowledgeGraphClient.test.ts",TEST
"services/decision/__tests__/MemoryEngineClient.test.ts",TEST
"services/decision/package.json",CONFIG
"services/decision/src/config/DecisionConfig.ts",PRODUCTION
"services/decision/src/config/__tests__/DecisionConfig.test.ts",TEST
"services/decision/src/config/index.ts",PRODUCTION
"services/decision/src/constants/DecisionConstants.ts",PRODUCTION
"services/decision/src/constants/__tests__/DecisionConstants.test.ts",TEST
"services/decision/src/constants/index.ts",PRODUCTION
"services/decision/src/errors/DecisionErrors.ts",PRODUCTION
"services/decision/src/errors/__tests__/DecisionErrors.test.ts",TEST
"services/decision/src/errors/index.ts",PRODUCTION
"services/decision/src/index.ts",PRODUCTION
"services/decision/src/infrastructure/cache/DecisionCache.ts",PRODUCTION
"services/decision/src/infrastructure/cache/__tests__/DecisionCache.test.ts",TEST
"services/decision/src/infrastructure/di/DecisionModule.ts",PRODUCTION
"services/decision/src/infrastructure/di/__tests__/DecisionModule.test.ts",TEST
"services/decision/src/infrastructure/events/DecisionEventPublisher.ts",PRODUCTION
"services/decision/src/infrastructure/events/__tests__/DecisionEventPublisher.test.ts",TEST
"services/decision/src/infrastructure/persistence/DatabaseConnection.ts",PRODUCTION
"services/decision/src/infrastructure/persistence/PostgresDecisionRepository.ts",PRODUCTION
"services/decision/src/infrastructure/persistence/__tests__/DatabaseConnection.test.ts",TEST
"services/decision/src/infrastructure/persistence/__tests__/PostgresDecisionRepository.test.ts",TEST
"services/decision/src/integration/AIOrchestratorClient.ts",PRODUCTION
"services/decision/src/integration/KnowledgeGraphClient.ts",PRODUCTION
"services/decision/src/integration/MemoryEngineClient.ts",PRODUCTION
"services/decision/src/integration/__tests__/AIOrchestratorClient.test.ts",TEST
"services/decision/src/integration/__tests__/KnowledgeGraphClient.test.ts",TEST
